model_id,model_make_id,model_name,model_trim,model_year
4679,bmw,330,i Touring,2006
4935,bmw,330,Ci Convertible,2006
4953,bmw,330,i Steptronic,2006
5086,bmw,330,Ci Cabriolet,2006
5148,bmw,330,CI Convertible Automatic,2006
5344,bmw,330,i,2006
5562,bmw,330,Cd,2006
5622,bmw,330,xi Touring,2006
4168,bmw,330,d Exclusive Automatic,2007
4197,bmw,330,d Sport Automatic,2007
4259,bmw,330,d Sport,2007
4491,bmw,330,d Sport Automatic E90,2007
4542,bmw,330,i Exclusive Automatic,2007
4597,bmw,330,i Sport,2007
4598,bmw,330,i Steptronic,2007
4657,bmw,330,Cd Cabriolet,2007
4811,bmw,330,Ci Convertible Sport Automatic,2007
4889,bmw,330,xd Touring,2007
4923,bmw,330,d Touring,2007
4925,bmw,330,d Coupe,2007
5152,bmw,330,xi,2007
5181,bmw,330,d Automatic E90,2007
5240,bmw,330, Automatic,2007
5347,bmw,330,xi Touring,2007
5388,bmw,330,i Touring,2007
5458,bmw,330,i Sport Automatic,2007
5517,bmw,330,d,2007
5557,bmw,330,d Exclusive,2007
5590,bmw,330,Ci,2007
5662,bmw,330,Ci Convertible Automatic,2007
5697,bmw,330,Cd,2007
5723,bmw,330,i Convertible,2007
4248,bmw,330,i Touring,2008
4331,bmw,330,d Sport Automatic E90,2008
4407,bmw,330,i Sport,2008
4445,bmw,330,i Exclusive,2008
4511,bmw,330,d Sport,2008
4515,bmw,330,xi,2008
4523,bmw,330,Ci,2008
4785,bmw,330,i Coupe,2008
4826,bmw,330,Ci Convertible Automatic,2008
4867,bmw,330, Automatic,2008
4895,bmw,330,i E90,2008
4899,bmw,330,d Coupe,2008
4913,bmw,330,d Touring,2008
5040,bmw,330,xd Touring,2008
5046,bmw,330,d Automatic E90,2008
5070,bmw,330,Ci Convertible E46,2008
5111,bmw,330,i Automatic,2008
5194,bmw,330,i Sport Automatic,2008
5307,bmw,330,d,2008
5325,bmw,330,i Exclusive Automatic,2008
5443,bmw,330,xi Touring,2008
5488,bmw,330,d Exclusive Automatic,2008
5528,bmw,330,xd,2008
5607,bmw,330,i,2008
5663,bmw,330,Cd Cabriolet,2008
5698,bmw,330,Ci Cabriolet,2008
4183,bmw,330,d Sport,2009
4295,bmw,330,Ci Cabriolet,2009
4318,bmw,330,d Coupe,2009
4493,bmw,330,xi Touring,2009
4532,bmw,330,d Exclusive,2009
4536,bmw,330,d Touring,2009
4671,bmw,330,Ci,2009
5124,bmw,330,i,2009
5278,bmw,330,i Sport,2009
5322,bmw,330,i Coupe,2009
5586,bmw,330,Cd,2009
5659,bmw,330,Cd Cabriolet,2009
5749,bmw,330,xi,2009
5763,bmw,330,xd Touring,2009
4400,bmw,335,i Coupe,2006
4470,bmw,335,i Cabriolet,2007
4721,bmw,335,i Coupe,2007
4755,bmw,335,xi Sedan,2007
4857,bmw,335,d Touring,2007
5079,bmw,335,i Coupe Exclusive Automatic,2007
5386,bmw,335,i Coupe Exclusive,2007
5447,bmw,335,i Sedan,2007
5485,bmw,335,i Convertible,2007
5534,bmw,335,i Coupe Automatic,2007
4215,bmw,335,d Coupe,2008
4313,bmw,335,xi,2008
4602,bmw,335,i Coupe Exclusive,2008
4643,bmw,335,i,2008
4745,bmw,335,xi Coupe,2008
4954,bmw,335,i Coupe Exclusive Automatic,2008
5094,bmw,335,i Coupe Automatic,2008
5213,bmw,335,i Cabriolet,2008
5427,bmw,335,i Coupe,2008
4153,bmw,335,xi Coupe,2009
4159,bmw,335,i Sport Automatic,2009
4229,bmw,335,i Convertible,2009
4347,bmw,335,d Touring,2009
4599,bmw,335,i Sport,2009
4737,bmw,335,i Coupe,2009
5204,bmw,335,i Coupe 335,2009
5271,bmw,335,d Coupe,2009
5372,bmw,335,xi,2009
5420,bmw,335,d,2009
5494,bmw,335,i Cabriolet,2009
5761,bmw,335,i,2009
44452,bmw,335,i,2010
44453,bmw,335,i xDrive,2010
44454,bmw,335,d,2010
44455,bmw,335,i,2011
44456,bmw,335,i xDrive,2011
44457,bmw,335,is,2011
44458,bmw,335,d,2011
48682,bmw,335,i Coupe,2012
48683,bmw,335,i Coupe xDrive,2012
48684,bmw,335,is Coupe,2012
48685,bmw,335,i Convertible,2012
48686,bmw,335,is Convertible,2012
4165,bmw,520,Touring,2005
4498,bmw,520,i,2005
5327,bmw,520,d,2009
4238,bmw,523,i Steptronic,2006
4907,bmw,523,i Touring,2006
5397,bmw,523,i,2006
4222,bmw,523,i Sport Automatic,2007
4503,bmw,523,i Exlcusive,2007
4710,bmw,523,i Touring,2007
4865,bmw,523,i Steptronic,2007
4884,bmw,523,i Exclusive Automatic,2007
5038,bmw,523,i Sport,2007
5500,bmw,523,i,2007
4282,bmw,523,i,2008
4444,bmw,523,i Sport Automatic,2008
4696,bmw,523,i Touring,2008
5072,bmw,523,i Exlcusive,2008
5713,bmw,523,i Sport,2008
4406,bmw,523,i Sport,2009
4794,bmw,523,i Exlcusive,2009
4916,bmw,523,i Exclusive Automatic,2009
5351,bmw,523,i Steptronic,2009
5448,bmw,523,i,2009
5621,bmw,523,i Sport Automatic,2009
4428,bmw,525,xi Touring Automatic,2005
4469,bmw,525,i,2005
4653,bmw,525,i Touring,2005
4970,bmw,525,i Touring Automatic,2005
5371,bmw,525,d,2005
5379,bmw,525,i Automatic,2005
5426,bmw,525,d Touring,2005
5544,bmw,525,xi Automatic,2005
5745,bmw,525,xi Touring,2005
4176,bmw,525,xi Sedan,2006
4306,bmw,525,i Sedan,2006
4385,bmw,525,xi Touring,2006
4667,bmw,525,i Touring,2006
4700,bmw,525,i Steptronic,2006
4707,bmw,525,xi,2006
5136,bmw,525,i,2006
5571,bmw,525,d,2006
4290,bmw,525,i Automatic,2007
4365,bmw,525,i Sport,2007
4460,bmw,525,i Touring,2007
4544,bmw,525,i Exclusive Automatic,2007
4716,bmw,525,i,2007
4720,bmw,525,i Automatic E60,2007
4762,bmw,525,i Sport Automatic,2007
5096,bmw,525,d Touring,2007
5206,bmw,525,xi Touring,2007
5275,bmw,525,d,2007
5524,bmw,525,i Exclusive,2007
5767,bmw,525,xi,2007
4121,bmw,525,i,2008
4142,bmw,525,Automatic,2008
4269,bmw,525,xi Touring,2008
4664,bmw,525,i Sport,2008
4789,bmw,525,xi,2008
4791,bmw,525,i Automatic,2008
4818,bmw,525,i Touring Automatic,2008
4940,bmw,525,i Exclusive Automatic,2008
5008,bmw,525,i Exclusive,2008
5159,bmw,525,d,2008
5238,bmw,525,i Touring,2008
5657,bmw,525,d Touring,2008
4122,bmw,525,i,2009
4158,bmw,525,i Touring,2009
4190,bmw,525,xi Touring,2009
4228,bmw,525,i Exclusive Automatic,2009
4245,bmw,525,i Sport,2009
4480,bmw,525,i Sport Automatic,2009
4637,bmw,525,d,2009
4660,bmw,525,i Exclusive,2009
4966,bmw,525,Automatic,2009
5158,bmw,525,xi,2009
5535,bmw,525,d Touring,2009
4348,bmw,528,xi,2008
4608,bmw,528,i,2008
5422,bmw,528,xi,2009
5445,bmw,528,i,2009
44459,bmw,528,i,2010
44460,bmw,528,i xDrive,2010
44461,bmw,528,i,2011
48687,bmw,528,i,2012
48688,bmw,528,i xDrive,2012
4237,bmw,530,i Touring,2005
4361,bmw,530,xi Touring,2005
4451,bmw,530,xi Automatic,2005
4482,bmw,530,xi Touring Automatic,2005
4817,bmw,530,i,2005
4990,bmw,530,i Touring Automatic,2005
5179,bmw,530,d Automatic,2005
5292,bmw,530,i Automatic,2005
5303,bmw,530,d,2005
5637,bmw,530,xi,2005
5664,bmw,530,d Touring Automatic,2005
4301,bmw,530,i Steptronic,2006
4319,bmw,530,xi Touring,2006
4353,bmw,530,i Touring,2006
4718,bmw,530,i Sedan,2006
5249,bmw,530,d Steptronic,2006
5256,bmw,530,d,2006
5529,bmw,530,d Touring,2006
5668,bmw,530,xi Sportswagon,2006
5727,bmw,530,xi Sedan,2006
4329,bmw,530,d Steptronic,2007
4405,bmw,530,i Sport Automatic,2007
4549,bmw,530,d,2007
4633,bmw,530,d Exclusive,2007
4731,bmw,530,d Sport Automatic,2007
4749,bmw,530,d Touring,2007
4801,bmw,530,i Steptronic,2007
4822,bmw,530,i Exclusive,2007
4862,bmw,530,d Sport,2007
5064,bmw,530,xi,2007
5137,bmw,530,d Exclusive Automatic,2007
5174,bmw,530,i Touring,2007
5339,bmw,530,i Sport,2007
5489,bmw,530,i Exclsuive Automatic,2007
4258,bmw,530,d Steptronic,2008
4556,bmw,530,d Sport,2008
4650,bmw,530,xi Touring,2008
4926,bmw,530,d Sport Automatic,2008
4949,bmw,530,d Exclusive,2008
5199,bmw,530,d,2008
5248,bmw,530,xi,2008
5435,bmw,530,i,2008
5525,bmw,530,i Automatic,2008
5578,bmw,530,i Sport,2008
5638,bmw,530,d Touring,2008
4132,bmw,530,d Exclusive,2009
4308,bmw,530,d Exclusive Automatic,2009
4399,bmw,530,i Exclsuive Automatic,2009
4422,bmw,530,d Steptronic,2009
4508,bmw,530,i Sport,2009
4690,bmw,530,i,2009
4695,bmw,530,i Touring,2009
4757,bmw,530,Dual,2009
4804,bmw,530,d Sport,2009
4888,bmw,530,d Touring,2009
5025,bmw,530,xi Touring,2009
5054,bmw,530,i Steptronic,2009
5259,bmw,530,d,2009
5334,bmw,530,i Exclusive,2009
5626,bmw,530,d Sport Automatic,2009
4172,bmw,535,i Automatic,2005
5551,bmw,535,i,2005
5202,bmw,535,d,2006
4924,bmw,535,d,2007
4336,bmw,535,xi Sportswagon,2008
5205,bmw,535,xi,2008
4261,bmw,535,d,2009
5117,bmw,535,xi,2009
5169,bmw,535,xi Sportswagon,2009
5601,bmw,535,i,2009
44462,bmw,535,i,2010
44463,bmw,535,i xDrive,2010
44466,bmw,535,i Gran Turismo,2010
44464,bmw,535,i,2011
44465,bmw,535,i xDrive,2011
44467,bmw,535,i Gran Turismo,2011
44468,bmw,535,i Gran Turismo xDrive,2011
48689,bmw,535,i,2012
48690,bmw,535,i xDrive,2012
48691,bmw,535,ActiveHybrid,2012
4629,bmw,540,i Automatic,2008
5377,bmw,540,i,2008
4600,bmw,545,i,2005
5235,bmw,545,i Touring,2005
4659,bmw,545,i SMG,2006
5754,bmw,545,i Steptronic,2006
5329,bmw,545,i Touring,2007
5615,bmw,545,i,2007
4227,bmw,545,i,2008
5733,bmw,545,i Touring,2008
4457,bmw,545,i Touring,2009
5109,bmw,545,i,2009
5229,bmw,550,i Sedan,2006
5336,bmw,550,i,2006
5692,bmw,550,i SMG,2006
4324,bmw,550,i Sport,2007
4364,bmw,550,i Exclusive,2007
5195,bmw,550,i Exclusive Automatic,2007
5413,bmw,550,i Sport Automatic,2007
5430,bmw,550,i Steptronic,2007
5715,bmw,550,i,2007
4155,bmw,550,i Sport,2008
4253,bmw,550,i Exclusive Automatic,2008
4312,bmw,550,i Automatic,2008
4363,bmw,550,i,2008
4550,bmw,550,i Automatic,2009
4662,bmw,550,i,2009
4682,bmw,550,i Steptronic,2009
4699,bmw,550,i Exclusive Automatic,2009
4788,bmw,550,i Sport Automatic,2009
4885,bmw,550,i Sport,2009
5126,bmw,550,i Exclusive,2009
44469,bmw,550,i,2010
44472,bmw,550,i Gran Turismo,2010
44473,bmw,550,i Gran Turismo xDrive,2010
44470,bmw,550,i,2011
44471,bmw,550,i xDrive,2011
44474,bmw,550,i Gran Turismo,2011
44475,bmw,550,i Gran Turismo xDrive,2011
48692,bmw,550,i,2012
48693,bmw,550,i xDrive,2012
45746,porsche,911,Carrera,2010
45747,porsche,911,Carrera 4,2010
45748,porsche,911,Carrera S,2010
45749,porsche,911,Targa 4,2010
45750,porsche,911,Carrera 4S,2010
45751,porsche,911,Targa 4S,2010
45752,porsche,911,Turbo,2010
45753,porsche,911,GT3,2010
45754,porsche,911,GT3 RS,2010
45755,porsche,911,Carrera,2011
45756,porsche,911,Carrera 4,2011
45757,porsche,911,Carrera S,2011
45758,porsche,911,Targa 4,2011
45759,porsche,911,Carrera 4S,2011
45760,porsche,911,Targa 4S,2011
45761,porsche,911,Turbo,2011
45762,porsche,911,Turbo S,2011
45763,porsche,911,Carrera GTS,2011
45764,porsche,911,GT3,2011
45765,porsche,911,GT3 RS,2011
45766,porsche,911,GT3 RS 4.0,2011
45767,porsche,911,GT2 RS,2011
49372,porsche,911,Carrera Black Edition,2012
49373,porsche,911,Carrera,2012
49374,porsche,911,Carrera 4,2012
49375,porsche,911,Targa 4,2012
49376,porsche,911,Carrera S,2012
49377,porsche,911,Carrera 4S,2012
49378,porsche,911,Targa 4S,2012
49379,porsche,911,Turbo,2012
49380,porsche,911,Turbo S,2012
49381,porsche,911,Carrera GTS,2012
49382,porsche,911,Carrera 4 GTS,2012
49383,porsche,911,GT3 RS 4.0,2012
49384,porsche,911,GT2 RS,2012
28845,nissan,1400,Bakkie Champ,2006
28113,nissan,1400,Bakkie,2007
28323,nissan,1400,Bakkie Champ,2007
27876,nissan,350Z,,2005
27954,nissan,350Z,Coupe Track,2005
28020,nissan,350Z,Roadster,2005
28309,nissan,350Z,Coupe,2005
28523,nissan,350Z,Premium,2005
28703,nissan,350Z,Coupe Enthusiast,2005
28865,nissan,350Z,Coupe Anniversary Edition,2005
28980,nissan,350Z,Coupe Touring,2005
29025,nissan,350Z,Roadster Enthusiast,2005
28037,nissan,350Z,Roadster Grand Touring,2006
28126,nissan,350Z,Coupe Grand Touring,2006
28190,nissan,350Z,,2006
28269,nissan,350Z,Coupe Track,2006
28324,nissan,350Z,Coupe,2006
28354,nissan,350Z,Coupe Enthusiast,2006
28392,nissan,350Z,Roadster,2006
28514,nissan,350Z,Coupe Touring,2006
28654,nissan,350Z,Roadster Enthusiast,2006
28778,nissan,350Z,Roadster Touring,2006
27906,nissan,350Z,,2007
27933,nissan,350Z,Roadster,2007
28040,nissan,350Z,Roadster Touring,2007
28214,nissan,350Z,Coupe Touring,2007
28401,nissan,350Z,Coupe Enthusiast,2007
28479,nissan,350Z,Coupe,2007
28572,nissan,350Z,35th Anniversary,2007
28590,nissan,350Z,Roadster Enthusiast,2007
28700,nissan,350Z,Roadster Grand Touring,2007
27790,nissan,350Z,Roadster,2008
27814,nissan,350Z,Roadster Grand Touring,2008
28017,nissan,350Z,Roadster Enthusiast,2008
28030,nissan,350Z,Coupe Touring,2008
28249,nissan,350Z,Roadster Touring,2008
28567,nissan,350Z,Coupe,2008
28662,nissan,350Z,Coupe Grand Touring,2008
28998,nissan,350Z,Coupe Enthusiast,2008
27838,nissan,350Z,Coupe,2009
28285,nissan,350Z,Roadster Grand Touring,2009
28289,nissan,350Z,Roadster Enthusiast,2009
28580,nissan,350Z,Roadster,2009
28447,nissan,370Z,,2009
28576,nissan,370Z,Coupe Touring,2009
28726,nissan,370Z,Coupe,2009
45652,nissan,370Z,,2010
45653,nissan,370Z,Touring,2010
45654,nissan,370Z,NISMO,2010
45655,nissan,370Z,,2011
45656,nissan,370Z,Touring,2011
45657,nissan,370Z,NISMO,2011
49311,nissan,370Z,,2012
49312,nissan,370Z,Touring,2012
49313,nissan,370Z,NISMO,2012
38614,toyota,4Runner,SR5 V8,2005
38912,toyota,4Runner,Sport Edition V6,2005
39068,toyota,4Runner,Sport Edition V8,2005
39457,toyota,4Runner,4Runner,2005
39498,toyota,4Runner,SR5 V6,2005
39552,toyota,4Runner,Limited V6 4x4,2005
39653,toyota,4Runner,SR5 V6 4x4,2005
39761,toyota,4Runner,Sport Edition V6 4x4,2005
39947,toyota,4Runner,Limited V8 4x4,2005
40004,toyota,4Runner,Sport Edition V8 4x4,2005
40169,toyota,4Runner,Limited V8,2005
40242,toyota,4Runner,SR5 V8 4x4,2005
40460,toyota,4Runner,Limited V6,2005
38694,toyota,4Runner,Limited V8,2006
38993,toyota,4Runner,SR5 V6,2006
39091,toyota,4Runner,Sport Edition 4x4 V8,2006
39127,toyota,4Runner,Sport Edition V8,2006
39176,toyota,4Runner,SR5 4x4 V6,2006
39364,toyota,4Runner,,2006
39422,toyota,4Runner,SR5 V8,2006
39595,toyota,4Runner,Sport Edition 4x4 V6,2006
40139,toyota,4Runner,Limited 4x4 V6,2006
40251,toyota,4Runner,Limited 4x4 V8,2006
38692,toyota,4Runner,Limited V6,2007
38740,toyota,4Runner,Sport Edition 4x4 V8,2007
38892,toyota,4Runner,Sport Edition 4x4 V6,2007
39635,toyota,4Runner,Limited 4x4 V6,2007
39688,toyota,4Runner,Sport Edition V8,2007
39894,toyota,4Runner,Sport Edition V6,2007
39985,toyota,4Runner,Limited V8,2007
39991,toyota,4Runner,,2007
40102,toyota,4Runner,SR5 V6,2007
40130,toyota,4Runner,SR5 V8,2007
40320,toyota,4Runner,SR5 4x4 V8,2007
40596,toyota,4Runner,SR5 4x4 V6,2007
38641,toyota,4Runner,,2008
39059,toyota,4Runner,Sport Edition,2008
39348,toyota,4Runner,SR5,2008
39619,toyota,4Runner,Limited V8,2008
40062,toyota,4Runner,Limited,2008
38666,toyota,4Runner,Limited 4x4 V6,2009
38759,toyota,4Runner,Sport 4x4 V8,2009
38800,toyota,4Runner,Sport 4x4 V6,2009
38972,toyota,4Runner,Limited V8,2009
39133,toyota,4Runner,SR5 V6,2009
39460,toyota,4Runner,SR5 4x4 V6,2009
40018,toyota,4Runner,Sport V6,2009
40042,toyota,4Runner,Sport V8,2009
40227,toyota,4Runner,SR5 4x4 V8,2009
40366,toyota,4Runner,,2009
40397,toyota,4Runner,Limited V6,2009
40557,toyota,4Runner,Limited 4x4 V8,2009
40602,toyota,4Runner,SR5 V8,2009
45937,toyota,4Runner,SR5 2WD,2010
45938,toyota,4Runner,Trail,2010
45939,toyota,4Runner,Limited 2WD,2010
45940,toyota,4Runner,SR5 2WD,2011
45941,toyota,4Runner,Trail,2011
45942,toyota,4Runner,Limited 2WD,2011
2520,audi,A2,1.6 FSI,2005
1923,audi,A3,,2005
1980,audi,A3,1.6 FSi Attraction,2005
2012,audi,A3,3.2 Quattro Ambition,2005
2175,audi,A3,Sportback 1.6 FSi,2005
2185,audi,A3,Sportback 2.0 TFSI Quattro,2005
2231,audi,A3,Sportback 2.0 FSI,2005
2255,audi,A3,Sportback 2.0 TDi,2005
2360,audi,A3,2.0 FSI Attraction,2005
2583,audi,A3,2.0 TDI Attraction,2005
2589,audi,A3,2.0 TDI Ambition,2005
2724,audi,A3,Sportback 1.9 TDI,2005
2787,audi,A3,Sportback 1.6,2005
2894,audi,A3,1.6 Attraction,2005
2983,audi,A3,Sportback 2.0 TFSI,2005
3072,audi,A3,1.9 TDI Attraction,2005
3092,audi,A3,Sportback 3.2 Quattro,2005
3299,audi,A3,2.0T FSi,2005
1861,audi,A3,,2006
1869,audi,A3,2.0 FSI Attraction,2006
1892,audi,A3,1.9 TDI Attraction,2006
1936,audi,A3,3.2 V6 Quattro DSG,2006
1988,audi,A3,2.0 TDI Sportback Ambition,2006
1991,audi,A3,2.0 TDI Sportback Attraction,2006
2011,audi,A3,2.0 TDI Ambition,2006
2022,audi,A3,3.2 Quattro Sportback Ambition,2006
2085,audi,A3,2.0 TDI Quattro Ambition,2006
2209,audi,A3,2.0 TDI Quattro Sportback Ambition,2006
2280,audi,A3,3.2 V6 Quattro Sportback DSG,2006
2426,audi,A3,3.2 V6 Quattro,2006
2434,audi,A3,2.0 T FSI Ambition,2006
2453,audi,A3,2.0 TDI Sportback Ambition DSG,2006
2468,audi,A3,2.0T FSi,2006
2588,audi,A3,1.9 TDI Sportback Attraction,2006
2648,audi,A3,2.0 TDI Ambition DSG,2006
2672,audi,A3,2.0T FSI Sportback Ambition,2006
2721,audi,A3,1.6 Sportback Attraction,2006
2749,audi,A3,3.2 Quattro Ambition,2006
2758,audi,A3,2.0T FSI Sportback DSG,2006
2896,audi,A3,2.0 FSI Sportback Ambition,2006
2966,audi,A3,2.0 TDI Attraction,2006
3009,audi,A3,3.2 DSG,2006
3027,audi,A3,2.0 T DSG,2006
3036,audi,A3,2.0 T,2006
3039,audi,A3,2.0 FSI Ambition Tiptronic,2006
3050,audi,A3,2.0 T FSI Ambition DSG,2006
3179,audi,A3,1.6 Attraction,2006
3181,audi,A3,2.0 FSI Sportback Attraction,2006
3232,audi,A3,2.0 T FSI Quattro Sportback Ambition,2006
3260,audi,A3,1.6 FSI Sportback Attraction,2006
3334,audi,A3,2.0 FSI Ambition,2006
3357,audi,A3,2.0 T FSI Sportback Ambition,2006
3423,audi,A3,2.0 FSI Attraction Tiptronic,2006
1961,audi,A3,3.2 V6 Quattro Sportback DSG,2007
1972,audi,A3,2.0 FSI Sportback Ambitionual,2007
2070,audi,A3,2,2007
2081,audi,A3,2.0 FSI Attraction,2007
2130,audi,A3,2.0 FSI Sportback Attraction,2007
2144,audi,A3,2.0 TDI Sportback Ambitionual,2007
2325,audi,A3,2.0 TDI Quattro Ambition,2007
2328,audi,A3,2.0 T DSG,2007
2347,audi,A3,2.0 T,2007
2353,audi,A3,1.9 TDI Attraction,2007
2362,audi,A3,2.0 TDI Attraction,2007
2383,audi,A3,2.0 TDI Ambitionual,2007
2403,audi,A3,2.0 T FSI Sportback DSG,2007
2490,audi,A3,2.0 FSI Sportback Ambition Tiptronic,2007
2523,audi,A3,3.2 V6 Quattro DSG,2007
2524,audi,A3,3.2 V6 Quattroual Sportback,2007
2530,audi,A3,3.2 Quattro Ambition,2007
2634,audi,A3,1.9 TDI Sportback Attraction,2007
2677,audi,A3,2.0 TDI Quattro Sportback Ambition,2007
2682,audi,A3,2.0 T FSI Ambition DSG,2007
2719,audi,A3,2.0 T FSI Sportback Ambitionual,2007
2794,audi,A3,2.0 TDI Ambition DSG,2007
2893,audi,A3,2.0 T FSI Quattro Sportback Ambition,2007
2914,audi,A3,2.0 TDI Sportback Ambition DSG,2007
2927,audi,A3,3.2 V6 Quattroual,2007
2951,audi,A3,1.6 FSI Sportback Attraction,2007
3014,audi,A3,1.6 Attraction,2007
3064,audi,A3,2.0 T FSI Ambition,2007
3116,audi,A3,2.0 TDI Sportback Attraction,2007
3278,audi,A3,2.0 T FSI Sportback Ambition,2007
3323,audi,A3,3.2 DSG,2007
3336,audi,A3,3.2 Quattro Sportback Ambition,2007
3342,audi,A3,1.6 FSI Attraction,2007
3356,audi,A3,2.0T FSi,2007
3383,audi,A3,2.0 FSI Ambiton Tiptronic,2007
2043,audi,A3,1.6 FSi Sportback Attraction,2008
2140,audi,A3,2.0 T,2008
2212,audi,A3,2.0 T DSG,2008
2246,audi,A3,3.2 Quattro Ambition,2008
2262,audi,A3,2.0T FSi Quattro Sportback Ambition,2008
2345,audi,A3,1.6 FSi Attraction,2008
2376,audi,A3,2.0T FSi,2008
2382,audi,A3,2,2008
2547,audi,A3,1.9 TDi Attraction,2008
2552,audi,A3,3.2 Quattro Sportback Ambition,2008
2663,audi,A3,2.0 TDi Attraction,2008
2664,audi,A3,2.0 FSi Attraction,2008
2705,audi,A3,2.0 FSi Ambiton Tiptronic,2008
2767,audi,A3,1.8 Automatic,2008
2769,audi,A3,2.0 T FSi Sportback Ambition,2008
2867,audi,A3,1.8 T,2008
2870,audi,A3,1.6 Sportback Attraction,2008
2872,audi,A3,1.6 Attraction,2008
2900,audi,A3,2.0 FSi Attraction Tiptronic,2008
2973,audi,A3,2.0 TDi Quattro Ambition,2008
2979,audi,A3,2.0 FSi Ambition,2008
3021,audi,A3,2.0 TDi Quattro Sportback Ambition,2008
3028,audi,A3,2.0T FSi Ambition,2008
3035,audi,A3,1.8,2008
3112,audi,A3,3.2 DSG,2008
3224,audi,A3,3.2 V6 Quattro,2008
3244,audi,A3,1.8 T Tiptronic,2008
3321,audi,A3,1.9 TDi Sportback Attraction,2008
3359,audi,A3,2.0 FSi Sportback Attraction,2008
3390,audi,A3,2.0 TDi Sportback Attraction,2008
1862,audi,A3,1.4 TFSi,2009
2048,audi,A3,2.0 T DSG,2009
2057,audi,A3,2.0T FSi Ambition S-Tronic,2009
2149,audi,A3,1.6 Sportback Attraction,2009
2196,audi,A3,3.2 DSG,2009
2219,audi,A3,2.0T FSi Ambition Sportbackual,2009
2239,audi,A3,2.0T FSi Quattro Sportback Ambition,2009
2367,audi,A3,2.0 TDi Quattro Sportback Ambition,2009
2392,audi,A3,2.0 TDi Ambition Sportbackual,2009
2412,audi,A3,2.0 FSi Sportback Attraction,2009
2436,audi,A3,2.0 TDi Ambition Sportback S-Tronic,2009
2459,audi,A3,2.0 TDi Ambitionual,2009
2472,audi,A3,2.0 T FSi Sportback Ambition,2009
2499,audi,A3,1.9 TDi Attraction,2009
2513,audi,A3,1.6 FSi Sportback Attraction,2009
2533,audi,A3,2.0T FSi,2009
2570,audi,A3,2.0 TDi Sportback Attraction,2009
2619,audi,A3,2.0 T,2009
2638,audi,A3,2.0 TDi Attraction,2009
2757,audi,A3,2.0T FSi Ambition,2009
2925,audi,A3,1.9 TDi Sportback Attraction,2009
2928,audi,A3,1.6 FSi Attraction,2009
3032,audi,A3,1.6,2009
3043,audi,A3,3.2 Quattro Sportback Ambition,2009
3097,audi,A3,2.0T FSi Ambition Sportback S-Tronic,2009
3113,audi,A3,2.0 TDi Ambition DSG,2009
3262,audi,A3,2.0 FSi Attraction,2009
3312,audi,A3,2.0 T AWD DSG,2009
3372,audi,A3,2.0 TDi Quattro Ambition,2009
44369,audi,A3,2.0T Premium,2010
44370,audi,A3,2.0T PZEV Premium,2010
44371,audi,A3,2.0 TDI Premium,2010
44372,audi,A3,2.0T Premium Quattro,2010
44373,audi,A3,2.0T Premium,2011
44374,audi,A3,2.0T PZEV Premium,2011
44375,audi,A3,2.0 TDI Premium,2011
44376,audi,A3,2.0T Premium Quattro,2011
48629,audi,A3,2.0T Premium,2012
48630,audi,A3,2.0T PZEV Premium,2012
48631,audi,A3,2.0 TDI Premium,2012
48632,audi,A3,2.0T Premium Quattro,2012
1891,audi,A4,1.6,2005
1900,audi,A4,1.9 TDI Quattro,2005
1925,audi,A4,Avant 2.5 TDI Quattro,2005
1928,audi,A4,3.0 Quattro,2005
1933,audi,A4,Avant 2.0,2005
1939,audi,A4,Cabriolet 2.5 TDI,2005
2001,audi,A4,1.8 T Quattro,2005
2034,audi,A4,Cabriolet 3.0,2005
2051,audi,A4,Avant 2.4,2005
2146,audi,A4,1.8 T Multitronic,2005
2170,audi,A4,Cabriolet 3.0 Multitronic,2005
2178,audi,A4,3.0 Quattro Cabriolet Tiptronic,2005
2189,audi,A4,2.5 TDI Quattro Tiptronic,2005
2224,audi,A4,3.0 Avant Quattro,2005
2243,audi,A4,3,2005
2321,audi,A4,3.0 Multitronic,2005
2324,audi,A4,2.0 Exec,2005
2340,audi,A4,Avant 2.5TDI Quattro Tiptronic,2005
2359,audi,A4,3.0 Cabriolet,2005
2374,audi,A4,2.4,2005
2396,audi,A4,2.0 Multitronic Exec,2005
2411,audi,A4,2.5 TDI Quattro,2005
2429,audi,A4,1.8 T,2005
2457,audi,A4,1.8 T Sport,2005
2495,audi,A4,Avant 2.5 TDI,2005
2500,audi,A4,Cabriolet 1.8 T Quattro,2005
2518,audi,A4,Avant 3.0 Quattro,2005
2525,audi,A4,2.0 D,2005
2575,audi,A4,Avant 1.8T,2005
2591,audi,A4,1.8 T Cabriolet,2005
2601,audi,A4,2.0 FSI,2005
2626,audi,A4,1.8 T Avant Quattro Tiptronic,2005
2694,audi,A4,Avant 1.8T Quattro,2005
2773,audi,A4,3.0 Quattro Tiptronic,2005
2776,audi,A4,2.5 TDI,2005
2802,audi,A4,Cabriolet 1.8 T,2005
2810,audi,A4,Avant 1.6,2005
2822,audi,A4,Avant 3.0,2005
2823,audi,A4,3.0 Avant Quattro Tiptronic,2005
3051,audi,A4,Avant 1.8T Multitronic,2005
3060,audi,A4,1.8 T Avant Quattro,2005
3066,audi,A4,2,2005
3195,audi,A4,Avant 1.9 TDi,2005
